Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.3.20-10.10.4.10-38179-10051-6,10.10.3.20,38179,10.10.4.10,10051,6,27/08/2026 11:22:31 PM,6347,3,4,228.0,98.0,228.0,0.0,76.0,131.63586137523467,98.0,0.0,24.5,49.00000000000001,51362.84858988498,1102.8832519300456,1057.8333333333335,1174.719271428994,3148.0,1.0,4570.0,2285.0,1220.466304327981,3148.0,1422.0,5019.0,1673.0,2503.2882374988303,4551.0,1.0,0,0,0,0,104,136,472.66425082716245,630.2190011028832,0.0,228.0,40.75,83.06924822098729,6900.500000000001,1,2,0,2,6,0,0,0,1.0,46.57142857142857,76.0,24.5,0,0,0,0,0,0,0,32,0,14,64240,508,1,32,0,0,0,0,1787862151008856.5,2222.3396923812825,1787862151010809.0,1787862151005866.0,No Label
10.10.3.20-10.10.4.10-38179-10051-6,10.10.3.20,38179,10.10.4.10,10051,6,27/08/2026 11:22:31 PM,267,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7490.636704119851,267.0,0.0,267.0,267.0,267.0,267.0,0.0,267.0,267.0,0,0,0,0,0,0,0,0,0,64,0,7490.636704119851,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-50017-10051-6,10.10.3.20,50017,10.10.4.10,10051,6,27/08/2026 11:22:31 PM,7848,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,23063.20081549439,891.9469928644239,1308.0,1800.8875589553058,4628.0,0.0,6058.0,3029.0,2261.327486234579,4628.0,1430.0,6485.0,2161.666666666667,3743.250503684376,6484.0,0.0,0,0,0,0,104,136,382.262996941896,509.68399592252797,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787862151009569.0,2838.5435966354294,1787862151011794.0,1787862151005802.0,No Label
10.10.3.20-10.10.4.10-50017-10051-6,10.10.3.20,50017,10.10.4.10,10051,6,27/08/2026 11:22:31 PM,229,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8733.624454148472,229.0,0.0,229.0,229.0,229.0,229.0,0.0,229.0,229.0,0,0,0,0,0,0,0,0,0,64,0,8733.624454148472,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-49605-10051-6,10.10.3.20,49605,10.10.4.10,10051,6,27/08/2026 11:22:36 PM,3031,3,4,235.0,98.0,235.0,0.0,78.33333333333333,135.67731325956206,98.0,0.0,24.5,49.00000000000001,109864.73111184429,2309.4688221709007,505.1666666666667,553.6426344372936,1427.0,1.0,1482.0,741.0,264.45793616376875,928.0,554.0,2196.0,732.0,1163.7538399507002,2074.0,1.0,0,0,0,0,104,136,989.7723523589575,1319.6964698119434,0.0,235.0,41.625,85.32950837781735,7281.125000000001,1,2,0,2,6,0,0,0,1.0,47.57142857142857,78.33333333333333,24.5,0,0,0,0,0,0,0,33,0,14,64240,508,1,32,0,0,0,0,1787862156007739.0,940.7805270093552,1787862156008734.0,1787862156006472.0,No Label
10.10.3.20-10.10.4.10-49605-10051-6,10.10.3.20,49605,10.10.4.10,10051,6,27/08/2026 11:22:36 PM,158,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12658.227848101267,158.0,0.0,158.0,158.0,158.0,158.0,0.0,158.0,158.0,0,0,0,0,0,0,0,0,0,64,0,12658.227848101267,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
10.10.3.20-10.10.4.10-60741-10051-6,10.10.3.20,60741,10.10.4.10,10051,6,27/08/2026 11:22:36 PM,3491,4,4,138.0,43.0,138.0,0.0,34.5,69.0,43.0,0.0,10.75,21.5,51847.60813520481,2291.6069894013176,498.7142857142857,512.6225753533537,1126.0,1.0,3314.0,1104.6666666666667,29.50141239556731,1126.0,1071.0,2491.0,830.3333333333333,1192.5390280126405,2197.0,1.0,0,0,0,0,136,136,1145.8034947006588,1145.8034947006588,0.0,138.0,20.11111111111111,46.43932720347175,2156.6111111111113,1,2,0,2,7,0,0,0,1.0,22.625,34.5,10.75,0,0,0,0,0,0,0,17,0,5,64240,508,1,32,0,0,0,0,1787862156008168.8,1172.1047441461876,1787862156009526.0,1787862156006284.0,No Label
10.10.3.20-10.10.4.10-33155-10051-6,10.10.3.20,33155,10.10.4.10,10051,6,27/08/2026 11:22:41 PM,4520,3,4,259.0,98.0,259.0,0.0,86.33333333333333,149.53371972011308,98.0,0.0,24.5,49.00000000000001,78982.30088495575,1548.6725663716816,753.3333333333334,790.331997749469,1756.0,2.0,2372.0,1186.0,939.0378054157351,1850.0,522.0,2764.0,921.3333333333333,1250.2705040643539,2345.0,2.0,0,0,0,0,104,136,663.7168141592921,884.9557522123895,0.0,259.0,44.625,93.16182157944314,8679.124999999998,1,2,0,2,6,0,0,0,1.0,51.0,86.33333333333333,24.5,0,0,0,0,0,0,0,37,0,14,64240,508,1,32,0,0,0,0,1787862161007875.0,1493.1769542377308,1787862161009269.0,1787862161005784.0,No Label
10.10.3.20-10.10.4.10-37281-10051-6,10.10.3.20,37281,10.10.4.10,10051,6,27/08/2026 11:22:41 PM,4552,3,4,138.0,43.0,138.0,0.0,46.0,79.67433714816836,43.0,0.0,10.75,21.5,39762.74165202109,1537.7855887521969,758.6666666666667,858.4825371937781,1784.0,1.0,2803.0,1401.5,641.3458505361986,1855.0,948.0,2768.0,922.6666666666667,1596.3734943093152,2766.0,1.0,0,0,0,0,104,136,659.0509666080844,878.7346221441126,0.0,138.0,22.625,48.98669644476374,2399.6964285714284,1,2,0,2,6,0,0,0,1.0,25.857142857142858,46.0,10.75,0,0,0,0,0,0,0,19,0,6,64240,508,1,32,0,0,0,0,1787862161007963.2,1538.8593990355325,1787862161009263.0,1787862161005732.0,No Label
10.10.3.20-10.10.4.10-37281-10051-6,10.10.3.20,37281,10.10.4.10,10051,6,27/08/2026 11:22:41 PM,236,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8474.57627118644,236.0,0.0,236.0,236.0,236.0,236.0,0.0,236.0,236.0,0,0,0,0,0,0,0,0,0,64,0,8474.57627118644,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0,0,0,0,0,0,0,0,No Label
